image_path,mask_path
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0119\patient0119_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0119\patient0119_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0119\patient0119_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0119\patient0119_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0354\patient0354_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0354\patient0354_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0354\patient0354_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0354\patient0354_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0354\patient0354_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0354\patient0354_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0354\patient0354_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0354\patient0354_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0383\patient0383_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0383\patient0383_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0383\patient0383_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0383\patient0383_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0383\patient0383_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0383\patient0383_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0383\patient0383_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0383\patient0383_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0159\patient0159_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0159\patient0159_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0159\patient0159_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0159\patient0159_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0159\patient0159_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0159\patient0159_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0159\patient0159_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0159\patient0159_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0262\patient0262_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0262\patient0262_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0262\patient0262_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0262\patient0262_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0262\patient0262_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0262\patient0262_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0262\patient0262_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0262\patient0262_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0054\patient0054_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0054\patient0054_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0054\patient0054_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0054\patient0054_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0054\patient0054_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0054\patient0054_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0054\patient0054_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0054\patient0054_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0201\patient0201_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0201\patient0201_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0201\patient0201_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0201\patient0201_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0201\patient0201_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0201\patient0201_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0201\patient0201_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0201\patient0201_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0131\patient0131_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0131\patient0131_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0131\patient0131_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0131\patient0131_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0131\patient0131_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0131\patient0131_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0131\patient0131_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0131\patient0131_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0408\patient0408_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0408\patient0408_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0408\patient0408_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0408\patient0408_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0408\patient0408_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0408\patient0408_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0408\patient0408_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0408\patient0408_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0051\patient0051_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0051\patient0051_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0051\patient0051_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0051\patient0051_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0051\patient0051_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0051\patient0051_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0051\patient0051_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0051\patient0051_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0349\patient0349_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0349\patient0349_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0349\patient0349_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0349\patient0349_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0349\patient0349_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0349\patient0349_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0349\patient0349_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0349\patient0349_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0164\patient0164_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0164\patient0164_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0164\patient0164_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0164\patient0164_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0164\patient0164_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0164\patient0164_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0164\patient0164_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0164\patient0164_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0216\patient0216_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0216\patient0216_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0216\patient0216_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0216\patient0216_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0216\patient0216_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0216\patient0216_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0216\patient0216_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0216\patient0216_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0304\patient0304_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0304\patient0304_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0304\patient0304_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0304\patient0304_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0304\patient0304_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0304\patient0304_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0304\patient0304_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0304\patient0304_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0178\patient0178_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0178\patient0178_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0178\patient0178_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0178\patient0178_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0178\patient0178_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0178\patient0178_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0178\patient0178_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0178\patient0178_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0247\patient0247_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0247\patient0247_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0247\patient0247_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0247\patient0247_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0247\patient0247_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0247\patient0247_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0247\patient0247_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0247\patient0247_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0189\patient0189_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0189\patient0189_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0189\patient0189_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0189\patient0189_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0189\patient0189_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0189\patient0189_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0189\patient0189_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0189\patient0189_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0147\patient0147_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0147\patient0147_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0147\patient0147_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0147\patient0147_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0147\patient0147_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0147\patient0147_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0147\patient0147_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0147\patient0147_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0357\patient0357_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0357\patient0357_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0357\patient0357_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0357\patient0357_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0357\patient0357_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0357\patient0357_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0357\patient0357_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0357\patient0357_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0379\patient0379_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0379\patient0379_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0379\patient0379_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0379\patient0379_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0379\patient0379_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0379\patient0379_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0379\patient0379_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0379\patient0379_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0032\patient0032_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0032\patient0032_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0032\patient0032_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0032\patient0032_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0032\patient0032_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0032\patient0032_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0032\patient0032_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0032\patient0032_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0171\patient0171_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0171\patient0171_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0171\patient0171_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0171\patient0171_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0171\patient0171_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0171\patient0171_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0171\patient0171_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0171\patient0171_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0278\patient0278_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0278\patient0278_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0278\patient0278_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0278\patient0278_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0278\patient0278_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0278\patient0278_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0278\patient0278_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0278\patient0278_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0382\patient0382_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0382\patient0382_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0382\patient0382_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0382\patient0382_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0382\patient0382_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0382\patient0382_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0382\patient0382_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0382\patient0382_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0057\patient0057_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0057\patient0057_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0057\patient0057_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0057\patient0057_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0057\patient0057_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0057\patient0057_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0057\patient0057_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0057\patient0057_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0213\patient0213_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0213\patient0213_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0213\patient0213_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0213\patient0213_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0213\patient0213_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0213\patient0213_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0213\patient0213_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0213\patient0213_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0070\patient0070_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0070\patient0070_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0070\patient0070_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0070\patient0070_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0070\patient0070_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0070\patient0070_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0070\patient0070_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0070\patient0070_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0222\patient0222_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0222\patient0222_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0222\patient0222_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0222\patient0222_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0222\patient0222_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0222\patient0222_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0222\patient0222_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0222\patient0222_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0202\patient0202_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0202\patient0202_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0202\patient0202_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0202\patient0202_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0202\patient0202_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0202\patient0202_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0202\patient0202_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0202\patient0202_4CH_ES_gt.mhd
